,author_id,date_review_posted,review_title,reviews,verified_purchase,people_find_helpful,ratings,product_url,start,end,reviewer_name,product_category,product_id
0,AGYU3D3U2ML6GCG5J7ZANIGP5T5Q,"September 20, 2020","Excellent sound quality, joints feels somewhat fragile.","I like these headphones.

Pros:
- Great noise cancellation.
- Excellent sound quality.
- Good price.
- Extra 24 month warranty if you register your purchase.

Cons:
- Feel slightly flimsy around the joints.
- A bit tight (but I have a big head, so you'll be fine).",yes,0,4.0,https://www.amazon.ca/OneOdio-Adapter-free-Headphones-Monitoring-Isolation/dp/B079DPK649/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 08:33:44.290740,2020-09-30 08:33:53.570246,CodeCommissions,Clothing & Accessories,B002G9UDYG
1,AGYU3D3U2ML6GCG5J7ZANIGP5T5Q,"July 15, 2020",Muffle's overall volume,"It seems to reduce popping, but it also muffles overall volume. To compensate, I have to turn up my mic's gain, which adds more noise. So for my setup (narration at a distance of about 50cm), it's not worth having.",yes,One,3.0,https://www.amazon.ca/Windscreen-Filter-Condenser-Microphones-SUNMON/dp/B07YHFWWLW/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 08:34:00.659289,2020-09-30 08:34:09.927333,CodeCommissions,Clothing & Accessories,B002G9UDYG
2,AGYU3D3U2ML6GCG5J7ZANIGP5T5Q,"February 7, 2020","Such a taught, flat background. Crease-shadows are no more!","I used to use a plain material green-screen backdrop. But no matter how I set things up, there would always be visible creases once the studio light were turned on.
This guy fixed that issue by pulling things taught. Would recommend.",yes,0,5.0,https://www.amazon.ca/CanadianStudio-Collapsible-Chromakey-Background-reflector/dp/B005RJ4NKM/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 08:34:20.014754,2020-09-30 08:34:29.241809,CodeCommissions,Clothing & Accessories,B002G9UDYG
3,AGYU3D3U2ML6GCG5J7ZANIGP5T5Q,"February 7, 2020",Bad Case. Good Pi,"I had to enlarge some of the ports in the case by filing away the plastic! The Pi wouldn't fit because the holes were too small. Seriously?
Once I fixed the case it was smooth sailing, but you can't expect your average buyer to have wood-working micro-files (the size of a headphone jack). Other issues include:
- The fan is pretty loud.
- The SD didn't come with all the OSes advertised.",yes,0,2.0,https://www.amazon.ca/LABISTS-Raspberry-Heatsinks-Necessary-Accessories/dp/B07XLMVYJJ/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 08:34:36.332923,2020-09-30 08:34:44.624077,CodeCommissions,Clothing & Accessories,B002G9UDYG
4,AGYU3D3U2ML6GCG5J7ZANIGP5T5Q,"November 19, 2019",Good enough. But plastic is warping after extensive use.,"It does a good enough job, but after 6ish months of use the plastic has started to warp.",yes,0,4.0,https://www.amazon.ca/Wolfgang-Puck-3-Chamber-9-Quart-Electric/dp/B07BPDTD3M/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 08:34:51.719150,2020-09-30 08:34:59.005143,CodeCommissions,Clothing & Accessories,B002G9UDYG
5,AGYU3D3U2ML6GCG5J7ZANIGP5T5Q,"August 25, 2019",The replacement disk was ALSO damaged.,"The first disk to arrive had such bad scratches on the disk that the console wouldn't recognise it. The replacement disk was also damaged (in the exact same pattern), just slightly less severe (i.e. it runs). I'm not actually reviewing game-play here, as it was a gift.",yes,0,2.0,https://www.amazon.ca/Black-Eyed-Peas-Experience-Standard/dp/B0058LTE5S/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 08:35:09.090700,2020-09-30 08:35:18.350946,CodeCommissions,Clothing & Accessories,B002G9UDYG
6,AGYU3D3U2ML6GCG5J7ZANIGP5T5Q,"August 25, 2019",Tastes like the shells got ground up and left behind.,"I usually love walnuts, but not these. I'd understand the occasional piece of shell - but these leave a bitter taste as if every piece has shell-powder coating it.... I'm literally going to try washing these before I eat any more, that's how inedible these are.

EDIT: washing these a couple of times slightly reduced the bitterness (in case anyone else has something similar happen).",yes,7,1.0,https://www.amazon.ca/Yupik-California-Walnuts-Halves-Pieces/dp/B00N75PJZQ/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 08:35:26.445738,2020-09-30 08:35:33.724695,CodeCommissions,Clothing & Accessories,B002G9UDYG
7,AGYU3D3U2ML6GCG5J7ZANIGP5T5Q,"April 11, 2019",Only about 6 months.,"It did it's job, and seemed sturdy, but one day (without any extra jostling, tugging, or touching of any kind) it simply stopped working. Fortunately I bought 2, and the backup worked despite being coiled up tightly in a storage cupboard for 6 months.",yes,0,3.0,https://www.amazon.ca/Rankie-DisplayPort-Cable-Resolution-Black/dp/B01HXRG9AM/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 08:35:42.819460,2020-09-30 08:35:49.088536,CodeCommissions,Clothing & Accessories,B002G9UDYG
8,AGYU3D3U2ML6GCG5J7ZANIGP5T5Q,"April 11, 2019",Excellent for a large WUSH bag,"4 compartments give plenty of space for an emergency bag - I've managed to fit a small med kit, back up phone, backup batteries and plenty more. May get another for everyday use.",yes,0,5.0,https://www.amazon.ca/Protector-Plus-Tactical-Military-Messenger/dp/B015S9NJEG/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 08:35:57.181919,2020-09-30 08:36:04.469771,CodeCommissions,Clothing & Accessories,B002G9UDYG
9,AGYU3D3U2ML6GCG5J7ZANIGP5T5Q,"January 19, 2019",Good picture quality,"Good picture quality all the way down to the highest magnification. The only downside is the slightly unstable stand, but in my opinion it doesn't detract.",yes,0,5.0,https://www.amazon.ca/Microscope-Digital-Magnification-Endoscope-Compatible/dp/B07GB62159/ref=cm_cr_srp_d_product_top?ie=UTF8,2020-09-30 08:36:11.564836,2020-09-30 08:36:19.832348,CodeCommissions,Clothing & Accessories,B002G9UDYG
